26;518
28;519
30;520
30;521
32;522
34;523
34;524
33;525
34;526
31;527
17;528
13;529
11;530
11;531
13;532
16;533
18;534
19;535
20;536
21;537
24;538
25;539
26;540
27;541
24;542
26;543
27;544
24;545
23;546
25;547
23;548
20;549
21;550
19;551
16;552
18;553
16;554
14;555
15;556
17;557
17;558
18;559
20;560
20;561
20;562
21;563
17;564
16;565
17;566
15;567
16;568
17;569
17;570
11;571
9;572
8;573
8;574
6;575
2;576
3;577
3;578
1;579
1;580
0;581
1;582
0;583
4;584
5;585
6;586
6;587
5;588
4;589
6;590
6;591
7;592
7;593
6;594
6;595
6;596
3;597
3;598
4;599
3;600
3;601
4;602
5;603
5;604
4;605
3;606
3;607
4;608
4;609
4;610
5;611
5;612
5;613
6;614
6;615
4;616
5;617
5;618
5;619
5;620
5;621
4;622
5;623
6;624
6;625
7;626
7;627
7;628
7;629
8;630
7;631
7;632
7;633
6;634
6;635
8;636
7;637
6;638
6;639
3;640
3;641
4;642
5;643
4;644
6;645
6;646
5;647
5;648
6;649
5;650
5;651
6;652
6;653
7;654
7;655
8;656
8;657
8;658
9;659
8;660
8;661
7;662
4;663
3;664
5;665
2;666
3;667
4;668
6;669
6;670
7;671
7;672
5;673
4;674
5;675
5;676
4;677
6;678
3;679
4;680
5;681
4;682
4;683
6;684
4;685
4;686
2;687
2;688
2;689
1;690
0;691
0;692
1;693
2;694
4;695
5;696
6;697
6;698
7;699
7;700
6;701
7;702
7;703
7;704
7;705
7;706
7;707
7;708
7;709
7;710
6;711
6;712
6;713
5;714
5;715
6;716
7;717
3;718
2;719
3;720
2;721
3;722
3;723
2;724
3;725
4;726
5;727
6;728
5;729
4;730
4;731
2;732
1;733
2;734
3;735
3;736
3;737
4;738
4;739
5;740
6;741
6;742
6;743
2;744
1;745
1;746
2;747
3;748
4;749
5;750
5;751
5;752
3;753
4;754
4;755
4;756
5;757
6;758
6;759
6;760
7;761
7;762
7;763
7;764
8;765
8;766
8;767
8;768
8;769
8;770
8;771
8;772
7;773
5;774
6;775
6;776
7;777
7;778
5;779
1;780
0;781
1;782
0;783
0;784
2;785
2;786
3;787
3;788
4;789
3;790
3;791
3;792
4;793
2;794
2;795
3;796
2;797
1;798
1;799
2;800
1;801
0;802
1;803
1;804
1;805
2;806
2;807
2;808
2;809
2;810
1;811
1;812
1;813
0;814
0;815
0;816
1;817
1;818
2;819
1;820
1;821
1;822
1;823
1;824
2;825
2;826
0;827
0;828
0;829
0;830
0;831
1;832
0;833
0;834
0;835
0;836
0;837
0;838
1;839
1;840
0;841
1;842
1;843
2;844
2;845
1;846
1;847
1;848
1;849
1;850
1;851
2;852
2;853
2;854
2;855
1;856
1;857
2;858
0;859
1;860
1;861
1;862
0;863
1;864
1;865
1;866
0;867
0;868
0;869
0;870
0;871
0;872
0;873
0;874
0;875
0;876
0;877
0;878
0;879
0;880
0;881
0;882
1;883
1;884
1;885
0;886
0;887
0;888
0;889
0;890
0;891
1;892
1;893
1;894
1;895
1;896
1;897
1;898
1;899
1;900
0;901
0;902
1;903
1;904
1;905
1;906
1;907
2;908
1;909
1;910
1;911
1;912
1;913
1;914
1;915
1;916
2;917
1;918
1;919
2;920
1;921
1;922
2;923
2;924
2;925
2;926
2;927
3;928
3;929
2;930
2;931
3;932
3;933
3;934
3;935
3;936
3;937
3;938
3;939
3;940
3;941
4;942
4;943
4;944
4;945
5;946
4;947
5;948
5;949
6;950
6;951
6;952
6;953
6;954
6;955
6;956
7;957
7;958
7;959
7;960
8;961
8;962
7;963
8;964
8;965
8;966
8;967
8;968
9;969
9;970
9;971
10;972
10;973
10;974
10;975
10;976
9;977
9;978
9;979
9;980
9;981
9;982
9;983
9;984
9;985
10;986
9;987
7;988
8;989
7;990
6;991
5;992
5;993
6;994
